,ID expérience,Etat expérience,Statut de l'expérience,Date de publication,Titre,Description,Posté comme,Ressenti usager,Code INSEE Département usager,Intitulé département usager,Intitulé région usager,Code INSEE Région usager,Pays,Intitulé Typologie 1,Code Postal typologie 1,Pays Typologie  1,Canaux Typologie 1,Intitulé Typologie 2,Code Postal typologie 2,Pays Typologie 2,Canaux Typologie 2,Intitulé Typologie 3,Code Postal typologie 3,Pays Typologie 3,Canaux Typologie 3,Hors structure,ID structure 1,Intitulé structure 1,Evaluation utile réponse structure 1 par visiteurs,Evaluation inutile réponse structure 1 par visiteurs,Evaluation  réponse structure 1 par auteur,ID structure 2,Intitulé structure 2,ID structure 3,Intitulé structure  3,Accessibilité,Information/Explication,Relation,Réactivité,Simplicité/Complexité,Expériences Similaires,Amélioration de service à considérer,Action,Date action réalisée,Date action engagée,Tags Métiers,eval,sentiment_eval
36,270427,A traiter,Expérience en attente de réponse,01/11/2021 17:18,Mode de paiement archaique,Je dois régler un paiement pour l'hôpital des sables uniquement par chèque ou par présence au guichet. Alors que l'hôpital de Nantes permet de payer par internet c'est bcp plus rapide à la fois pour l'administration et pour l'usager. Le mode de paiement par chèque est tellement archaïque,La personne concernée,Négatif,,,,,France,ETABLISSEMENT HOSPITALIER,,,"Accueil,Courrier",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,Négatif,0,Non,,,,,1,Négatif
37,409516,A traiter,Expérience en attente de réponse,01/07/2022 12:08,"Renouvellement  passeport, traduction et légalisation de documents pour l'administration thailandaise.","Traduction et légalisation de mon passeport, acte de mariage, copie intégrale, extrait de naissance certification de domicile, livret de famille...je suis satisfait.",La personne concernée,Positif,,,,,Thaïlande,Réseau consulaire,,,"Démarche en ligne,E-mail,Démarche en ligne",,,,,,,,,Non,GGaFffLyK4,Ambassade de France en Thaïlande,0,0,,,,,,Positif,,,,,0,Non,,,,,3,Positif
38,393920,A traiter,Expérience en attente de réponse,01/03/2022 13:24,Renouvellement de passeport,"Très bonne experience. Bien meilleure que celle que j'avais eu il y a 10 ans.
Le seul probléme est que Londres est le seul endroit pour le renouvellement d'un passeport au Royaume-Uni. C'est un grand probléme quand on devient plus âgé et c'est très douteux.
La plupart des pays permettent le renouvellement du passeport en ligne.
Les renseignements donnés étaient très clairs et j'ai même eu des renseignements pour que mes enfants obtiennent leur carte d'identité. Le personnel n'aurait pas pu être plus aimable.",La personne concernée,Positif,,,,,Royaume-uni,Réseau consulaire,,,Accueil,,,,,,,,,Non,UxV8t3S3UY,Consulat Général de France à Londres,0,0,,,,,,Négatif,Positif,Positif,,,0,Non,,,,,3,Positif
39,271131,A traiter,Expérience en attente de réponse,01/12/2020 16:14,retraite CARSAT,J'ai preparé mon dossier retraite 4 mois avant comme il est recommandé de le faire. J'ai tout fait par internet ; Tout s'est fait naturellement et j'ai été payé sans retard et sans problème en temps voulu.,La personne concernée,Positif,,,,,France,Carsat,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Positif,,,Positif,Positif,0,Non,,,,,4,Positif
40,276615,A traiter,Expérience en attente de réponse,21/11/2020 23:13,Le service des impôts divulgue votre RIB !,"Comme j'étais en collocation au 1er Janvier 2020, l'avis de taxe d'habitation a été transmis au colocataire et à moi-même, même si nous n'habitons plus ensemble. Jusque-là, tout est normalNous nous sommes donc connectés sur notre espace respectif impots.gouv afin de régler la moitié chacun de son côté, et ce par mandat de prélèvement sur le compte bancaire. Or j'ai eu deux débits à venir sur mon compte bancaire, chacun de la moitié de la somme à régler. Alors que chacun avait payé de son côté par mandat. Explication founie par le SIP du 12e et confirmée par mon colocataire : le compte bancaire pré-sélectionné pour le paiement par mandat était le mien sur les deux comptes impots.gouv.fr.Cela signifie que mes coordonnées bancaires étaient sélectionnées par défaut lorsque mon ancien colocataire a payé par mandat et c'est un scandale. Il dispose désormais de mon RIB et on ne sait pas si cette donnée restera sur son espace ou non.Le SIP du 12e m'indique que cette démarche ""ne dépend pas d'eux"" et qu'il s'agit d'un site d'e-paiement dont ils ne dépendent pas. Résultat des courses : je ne peux rien y faire.",La personne concernée,Négatif,,,,,France,Impots.gouv.fr,,,Démarche en ligne,Service des Impôts des particuliers,75012.0,France,"Téléphone,E-mail",,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,Négatif,0,Non,,,,,0,Négatif
41,270855,A traiter,Expérience en attente de réponse,23/06/2020 14:50,Accessibilité au service par téléphone,"BonjourJe voudrais vous partager les difficultés que j'ai rencontrées pour la demande d'un duplicata de mon titre de séjour depuis janvier 2020En janvier, j'ai perdu mon titre de séjour étudiant suite à un vol, alors que je venais de l'obtenir. Après la déclaration de vol, j'ai essayé plusieurs fois de faire la demande d'un duplicata sur le site de la préfecture de Paris, mais sans succès : à la fin du remplissage de formulaire, un message indiquait qu'il y avait une erreur sur mon titre de séjour et qu'il fallait appeler au 3430. Donc j'ai essayé d'appeler. Mais le problème était d'abord que ce numéro était difficilement joignable, car saturé la plupart du temps. Ensuite, lorsque j'ai réussi enfin à avoir un agent au téléphone, l'agent m'a dit que la prise de rendez-vous pour les étudiants étrangers se faisait uniquement en ligne.Je me suis donc rendue sur place à la préfecture située à la Cité universitaire (avant la crise sanitaire) et j'ai fait plus de 6 heures de queue debout. Mais tout cela pour avoir une réponse de 5 secondes : ""Allez sur le site de la préfecture de Paris"".Aucun des services que j'ai contactés (en ligne - appel téléphonique - sur place) ne voulait porter la responsabilité de me diriger au service compétent qui peut trouver une solution à mon problème.Je suis pour avoir plusieurs points d'entrée en contact car tous les utilisateurs n'ont pas la même accessibilité au service. Mais s'il n'y a personne qui est capable de répondre à mon besoin, en quoi ce serait bon d'avoir plusieurs points d'entrée ? J'espère que cela va s'améliorer rapidement pour éviter que d'autres personnes perdent du temps comme moi !",La personne concernée,Négatif,,,,,France,Préfecture,75014.0,France,"Téléphone,Accueil,Démarche en ligne,E-mail",,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,,1,Non,,,,,1,Négatif
42,270800,A traiter,Expérience en attente de réponse,08/07/2020 18:01,Demande de mise à jour de RIB non prise en compte,"Bonjour,En tant que Bailleur, le 16 mai 2020, je soumets par mail une demande de mise à jour de RIB à la CAF pour le versement d'apl de l'un de mes locataires.Le 27 mai, la CAF me confirme par mail que les pièces justificatives ont été versées dans le dossier du locataire.Le 6 juin et le 6 juillet, la CAF effectue les versements toujours sur mon ancien RIB.Le 10 juillet, je relance la CAF.Le 15 juillet, la CAF me signale que les pièces justificatives ont été égarées. et demande de fournir de nous les documents.Le 15 juillet, je renvoie les justificatifs demandés.Le 19 juillet, sans nouvelle je relance la CAF par mailLe 22 juillet, le CAF me demande si d'autres locataires sont concernés par cette demande , bien que ma demande mentionne explicitement l'allocataire concerné.Le 22 juillet, je confirme à la CAF le nom du locataire.Le 25, 31 juillet et le 4 aout, je relance la CAF par mail pour avoir la confirmation de la prise en compte de ma demande.Bref, après plus de 2 mois d'attente, je n'ai toujours pas la confirmation de la part de la CAF que ma demande de mise à jour de RIB a été prise en compte.",La personne concernée,Négatif,,,,,France,CAF,,,E-mail,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Négatif,,,Négatif,,0,Non,,,,,0,Négatif
43,2884564,A traiter,Expérience en attente de réponse,06/06/2022 19:18,Vote par internet pour les legislatives,"Merci de nous donner la possibilité de voter par internet facilement, simplement et en sécurité. Ceci est très appréciable pour les Français de létranger comme moi qui ne peuvent pas toujours se rendre a un bureau de vote. Nous espérons que cette initiative sera étendue pour faciliter non seulement les votes mais aussi les démarches administratives.",La personne concernée,Positif,67.0,Bas-Rhin,Grand Est,44.0,France,Réseau consulaire,,,Démarche en ligne,,,,,,,,,Non,hcxcV5NcXy,Direction des Français à l'étranger et de l'administration consulaire,0,0,,,,,,Positif,,,,Positif,0,Non,,,,,4,Positif
44,277391,Traitées,Expérience avec réponse,23/04/2020 16:41,Cheque énergie inutilisable ?,"J'ai commandé des pellets à mon petit fournisseur habituel, mais au moment de payer, surprise : il ne prenait pas les chèques énergie, car c'est payant pour eux. J'ai donc dû attendre d'avoir de la place dans le garage pour en commander ailleurs.J'aurais pu, par manque d'information, avoir à refuser la palette de pellets par manque de moyens financiers pour payer le livreur...  Je n'ai pas remarqué de liste de coordonnées de sociétés ""agréés "", donc ce n'est pas suffisamment clair.",La personne concernée,Neutre,,,,,France,Chèque énergie,,,,,,,,,,,,Non,Ga8MzZnxZJ,Chèque énergie,0,0,,,,,,,Négatif,,,,1,Non,,,,,1,Négatif
45,393125,A traiter,Expérience en attente de réponse,01/03/2022 12:16,"Enregistrement de nouvezux-nés, renouvellement de passeports etc.","Je souhaitais féliciter le consulat à Sydney pour la qualité des ses services.  Notamment, ils ne souffrent pas de la lenteur ou de la complexité bureaucratique typique des services gouvernementaux français.  Au fil des années, avec la naissance de nos enfants et les différentes démarches administratives nécessaires à notre vie d'ex-patriés ici en Australie, ils ont fait preuve d'une souplesse, d'une efficacité et d'un acceuil souriant et courtois tout à fait hors normes.  Que ce soit par téléphone, par courriel ou en personne, ils ont toujours su trouver la solution à tous nos problèmes.  Bravo au personnel consulaire!",La personne concernée,Positif,,,,,Australie,Réseau consulaire,75001.0,,"Accueil,Démarche en ligne,E-mail,Téléphone",,,,,,,,,Non,wubExGhGsX,Consulat Général de France à Sydney,0,0,,,,,,,Positif,Positif,,Positif,0,Non,,,,,4,Positif
46,389222,A traiter,Expérience en attente de réponse,22/12/2021 19:25,le site,"Le site du consulat n'est pas très claire.
Il ne nous dit pas comment nous devons faire pour débuter une demande d'état civil.
Je l'ai appris parce que je suis personnellement allé au consulat et on me l'a dit.
Outre cela le site en portugais n'a pas le lien état civil, seulement si on cherche
dans le site en français. Les gens qui ne parle pas assez bien le français n'arrive pas à le trouver.",La personne concernée,Positif,,,,,Brésil,Réseau consulaire,,,"Démarche en ligne,Téléphone",,,,,,,,,Non,8flzSC6Gd0,Ambassade de France au Brésil,0,0,,,,,,Négatif,,,,Négatif,0,Non,,,,,1,Négatif
47,407603,A traiter,Expérience en attente de réponse,01/07/2022 07:34,Des démarches consulaires très compliquées à Dusseldorf,"Résidant à Dusseldorf, toute démarche consulaire (passeport, carte d'identité principalement) me force à me déplacer à Francfort. Cela représente entre 5 et 6 heures de route dans la même journée pour un rendez-vous de quelques minutes, avec le besoin de poser une journée de congé.

L'arrêt des services consulaires à Dusseldorf a engendré beaucoup de difficultés pour une population française pourtant nombreuse dans la région de Dusseldorf. 

Laccueil à Francfort est courtois et efficace, mais la distance est difficilement compatible avec une vie de famille et une vie professionnelle. J'attends personnellement des solutions adaptées.",La personne concernée,Neutre,,,,,Allemagne,Réseau consulaire,,,Accueil,,,,,,,,,Non,pywqGdcP3p,Consulat Général de France à Francfort-sur-le-Main,0,0,,,,,,Négatif,,Positif,,,2,Non,,,,,1,Négatif
48,271097,A traiter,Expérience en attente de réponse,25/01/2020 09:48,Non dénonciation dans le cadre d'un excès de vitesse,"J'ai reçu par voie postale un avis de contravention pour excès de vitesse (faible) donc amende de 90 euros.J'ai payé cette amende dans le délai, celle-ci était adressée à l'adresse de mon entreprise et comme je suis SEUL dans cette entreprise depuis 13 ans je n'ai pas fait attention au petit encart qui demande à ce que l'on dénonce le conducteur.J'ai donc oublié cette affaire dès avoir envoyé mon règlement de 90 euros.J'ai reçu au bout du délai accordé pour dénoncer le conducteur une amende de 450 euros !!!!! pour cause de non dénonciation !.J'ai essayé de joindre les services responsables (pas réussi) et je suis donc allé m'exprimer par deux fois sur sur le site ANTAI mis à notre disposition ou j'y ai expliqué ma bonne foi.J'ai été averti pour ces deux fois de la prise en compte de mon message par un robot bien élevé.Par la suite, un joli courrier m'indiquant que mon dossier serait traité par le tribunal de police compétent sans aucune possibilité de contact.J'ai reçu un joli courrier du tribunal de police m'invitant à payer 650 euros pour cause de non dénonciation dans les délais légaux. Pour une petite société comme la mienne, c'est une somme importante et je crois que la tolérance et le dialogue ne font pas parti des options possibles avec ces services administratifs .",La personne concernée,Négatif,,,,,France,ANTAI,,,,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,Négatif,,,2,Non,,,,,0,Négatif
49,270562,A traiter,Expérience en attente de réponse,11/02/2020 10:12,app tousanticovid,"Génial !!!Application qui peut se télécharger sur site français et qui en plus ne dépend pas des services Google, Super!!!!Application qui pourrait délivrer attestation avec ouverture dans l'application elle-même un peu comme d'autres le font.",La personne concernée,Positif,,,,,France,Tous Anti Covid,,,Démarche en ligne,,,,,,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,Positif,,,,,0,Non,,,,,4,Positif
50,270821,A traiter,Expérience en attente de réponse,27/07/2020 15:15,Déclaration de vol par effraction,"Bureau de police municipale de Grenoble : suite à un vol avec effraction dans mon garage éloigné de mon habitation, j'ai fait une déclaration pré plainte mail suivant les recommandations de mon assurance. Pré plainte bien enregistrée et envoi d'un numéro d'enregistrement qui sera suivi d'un rendez vous pour confirmation avec signature sur place.Le lendemain, tél du commissariat qui me signale que ma pré plainte n'est pas recevable du fait de dégâts seulement matériels... D'où l'obligation de recommencer ma plainte sur place. Attente de 8h45 à 12h15 et surprise devoir prendre le temps de refaire ma déclaration en direct alors que ma préplainte pour laquelle j'ai annoncé le n° de récépissé a bien été enregistrée!!Je me suis étonnée voir en sortant placardé sur l'entrée du Commissariat de Grenoble, la recommandation d'agir en pré plainte... A n'y rien comprendre. J'ai essayé d'avoir une explication, ""c'est ainsi à Grenoble et c'est inapplicable sans motif"".Je m'étonne de toute cette perte de temps d'annonces inefficaces ou obsolètes : de très bonnes initiatives départ qui feraient gagner tellement de temps à tout le monde...",La personne concernée,Négatif,,,,,France,Réseau hors réseau,,,,COMMISSARIAT DE POLICE,,,"Accueil,Compte ou espace personnel",Masecurite.fr,,,,Oui,sxZshFsE9R,Hors-structures,0,0,,,,,,,,,,Négatif,1,Oui,,,,,0,Négatif
