Index_x,Adresse_complète,Auteur,Date_x,Note_x,Commentaire_x,lat,lng,Ville,Unnamed: 0,Description,Intitulé de la structure,desc,desc_clean,Index_y,Date_y,Note_y,Commentaire_y,subject_number,subject_name
1.0,Gendarmerie Nationale 85 bld Clémenceau 35000 RENNES,Valentine FEUILLEBOIS,il y a 11 mois,2.0,Apparemment pas possible de faire un dpt de plainte Se faire refouler et par la police et la gendarmerie a fait beaucoup vive la Rpublique Pas tonnant quil y ait toujours autant de faits divers ,48.1147,-1.6794,RENNES,133.0,Apparemment pas possible de faire un dpt de plainte Se faire refouler et par la police et la gendarmerie a fait beaucoup vive la Rpublique Pas tonnant quil y ait toujours autant de faits divers ,,apparemment pas possible faire dpt plainte faire refouler par police gendarmerie fait beaucoup vive rpublique pas tonnant quil ait toujours autant faits divers,apparent possibl beaucoup viv aut,1.0,il y a 11 mois,2.0,Apparemment pas possible de faire un dpt de plainte Se faire refouler et par la police et la gendarmerie a fait beaucoup vive la Rpublique Pas tonnant quil y ait toujours autant de faits divers ,1.0,appel_intervention
2.0,Gendarmerie Nationale 85 bld Clémenceau 35000 RENNES,lisa crepieux,il y a un an,3.0,Personnel gentil mais absolument pas mentionn sur internet que la procuration est impossible sur place se dplacer pour rien cest quelque peu frustrant,48.1147,-1.6794,RENNES,134.0,Personnel gentil mais absolument pas mentionn sur internet que la procuration est impossible sur place se dplacer pour rien c est quelque peu frustrant,,personnel gentil mais absolument pas mentionn sur internet que procuration est impossible sur place dplacer pour rien est quelque peu frustrant,personnel gentil absolu mention internet procur impossibl plac dplac frustr,2.0,il y a un an,3.0,Personnel gentil mais absolument pas mentionn sur internet que la procuration est impossible sur place se dplacer pour rien c est quelque peu frustrant,-1.0,autre
1.0,Gendarmerie Nationale 118 rue de Paris 3000 MOULINS,dominique gay,il y a 8 mois,4.0,,46.5647,3.3325,MOULINS,,,,,,,,,,,
2.0,Gendarmerie Nationale 118 rue de Paris 3000 MOULINS,Ro S,il y a 9 mois,1.0,Jai appel  ce jour le 13 aot 2022 a 13h pour signaler quun chien dans une voiture  est en pleine canicule enferm sans ouverture le monsieur me rpond quil ne gre pas cette zone et donc dappeler le 17 Je lui indique avoir appel ,46.5647,3.3325,MOULINS,135.0,j ai appel  ce jour le 13 aout 2022 a 13h pour signaler qu un chien dans une voiture  est en pleine canicule enferme sans ouverture le monsieur me repond quil ne gere pas cette zone et donc dappeler le 17 Je lui indique avoir appel ,,appel jour aout pour signaler chien dans une voiture est pleine canicule enferme sans ouverture monsieur repond quil gere pas cette zone donc dappeler lui indique avoir appel,appel signal chien voitur plein ouvertur repond ger zon appel,2.0,il y a 9 mois,1.0,j ai appel  ce jour le 13 aout 2022 a 13h pour signaler qu un chien dans une voiture  est en pleine canicule enferme sans ouverture le monsieur me repond quil ne gere pas cette zone et donc dappeler le 17 Je lui indique avoir appel ,1.0,appel_intervention
3.0,Gendarmerie Nationale 118 rue de Paris 3000 MOULINS,Bastien Thomin,il y a 2 ans,5.0,trs bonne accueil et coutes,46.5647,3.3325,MOULINS,,,,,,,,,,,
1.0,Gendarmerie Nationale place du Champ de Mars 7000 PRIVAS,d mo,il y a 9 mois,5.0,,,,PRIVAS,,,,,,,,,,,
2.0,Gendarmerie Nationale place du Champ de Mars 7000 PRIVAS,Clarisse veugle,il y a 2 ans,1.0,Appeler ce jour pour un renseignement de circulation apres 18h pour une personnes vulnerable literallement envoyer balader Je cite Madame nous ne sommes pas payer pour ca Whaouuuuu super le service a la personne nous rentrons vraiment que dans la verbalisation est rien dautre cest idnamissible,,,PRIVAS,136.0,Appeler ce jour pour un renseignement de circulation apres 18h pour une personnes vulnerable literallement envoyer balader Je cite Madame nous ne sommes pas payer pour ca Whaouuuuu super le service a la personne nous rentrons vraiment que dans la verbalisation est rien dautre c est idnamissible,,appeler jour pour renseignement circulation apres pour une personnes vulnerable literallement envoyer balader cite madame nous sommes pas payer pour whaouuuuu super service personne nous rentrons vraiment que dans verbalisation est rien dautre est idnamissible,appel renseign circul envoi balad cit pai verbalis,2.0,il y a 2 ans,1.0,Appeler ce jour pour un renseignement de circulation apres 18h pour une personnes vulnerable literallement envoyer balader Je cite Madame nous ne sommes pas payer pour ca Whaouuuuu super le service a la personne nous rentrons vraiment que dans la verbalisation est rien dautre c est idnamissible,1.0,appel_intervention
3.0,Gendarmerie Nationale place du Champ de Mars 7000 PRIVAS,Earl Grey,il y a 2 ans,1.0,,,,PRIVAS,,,,,,,,,,,
4.0,Gendarmerie Nationale place du Champ de Mars 7000 PRIVAS,Evan De Sousa,il y a 2 ans,1.0,Appel ce jour  050820  10h30 au CORG 07 pour signaler un vhicule abandonn et dangereux sur le bord de la RD578  Mezillac 07 Rponse de loprateur Appelez la brigade local ce nest pas mon boulot de la faire et cette personne me raccroche au nez Javais une autre opinion de la gendarmerie,,,PRIVAS,137.0,Appel pour signaler un vehicule abandonne et dangereux sur le bord de la route. Reponse de l operateur Appelez la brigade local ce nest pas mon boulot de la faire et cette personne me raccroche au nez Javais une autre opinion de la gendarmerie,,appel pour signaler vehicule abandonne dangereux sur bord route reponse operateur appelez brigade local nest pas mon boulot faire cette personne raccroche nez javais une autre opinion gendarmerie,appel signal vehicul abandon danger bord rout repons oper appel brigad local boulot raccroch nez opinion,4.0,il y a 2 ans,1.0,Appel pour signaler un vehicule abandonne et dangereux sur le bord de la route. Reponse de l operateur Appelez la brigade local ce nest pas mon boulot de la faire et cette personne me raccroche au nez Javais une autre opinion de la gendarmerie,1.0,appel_intervention
1.0,Gendarmerie Nationale 81 Av du docteur Henri Goût 11000 CARCASSONNE,samuel blondin,il y a 9 mois,5.0,,,,CARCASSONNE,,,,,,,,,,,
2.0,Gendarmerie Nationale 81 Av du docteur Henri Goût 11000 CARCASSONNE,soona senin,il y a 2 ans,1.0,Surtout apeller si on a besoin de rien,,,CARCASSONNE,,,,,,,,,,,
1.0,Gendarmerie Nationale 2 bld de l’artillerie 16000 ANGOULEME,Mathis _vrcc,il y a 10 mois,5.0,,45.65,0.16,ANGOULEME,,,,,,,,,,,
2.0,Gendarmerie Nationale 2 bld de l’artillerie 16000 ANGOULEME,Aurélie Martin,il y a 10 mois,5.0,Merci beaucoup de laide du soutien et de lcoute dont vous avez fait preuve lorsque des membres de ma famille sont venus dposer plaintes ,45.65,0.16,ANGOULEME,,,,,,,,,,,
3.0,Gendarmerie Nationale 2 bld de l’artillerie 16000 ANGOULEME,Tiphanie M,il y a 11 mois,5.0,ParfaitJe me suis dplace pour finaliser une procuration internet pour les lections Je suis tombe sur une personne trs agrable et trs professionnelle  Merci monsieur davoir pris mon dossier mme un jour fri Ctait trs gentil de votre part  ,45.65,0.16,ANGOULEME,,,,,,,,,,,
4.0,Gendarmerie Nationale 2 bld de l’artillerie 16000 ANGOULEME,TNT,il y a un an,5.0,De bon conseil accueil parfait Merci,45.65,0.16,ANGOULEME,,,,,,,,,,,
5.0,Gendarmerie Nationale 2 bld de l’artillerie 16000 ANGOULEME,Guillaume Farbos,il y a un an,1.0,,45.65,0.16,ANGOULEME,,,,,,,,,,,
6.0,Gendarmerie Nationale 2 bld de l’artillerie 16000 ANGOULEME,Mayan Rousseau,il y a un an,1.0,,45.65,0.16,ANGOULEME,,,,,,,,,,,
7.0,Gendarmerie Nationale 2 bld de l’artillerie 16000 ANGOULEME,Marielouise16,il y a 2 ans,1.0,Acceuil tlphonique lamentableAucun dplacement de la policeSi besoin il faut se debrouiller ,45.65,0.16,ANGOULEME,,,,,,,,,,,
1.0,Gendarmerie Nationale 30 bld Maréchal Joffre 21000 DIJON,Ad 21,il y a un an,1.0,,47.3167,5.0167,DIJON,,,,,,,,,,,
2.0,Gendarmerie Nationale 30 bld Maréchal Joffre 21000 DIJON,Ronan Marin,il y a un an,5.0,,47.3167,5.0167,DIJON,,,,,,,,,,,
3.0,Gendarmerie Nationale 30 bld Maréchal Joffre 21000 DIJON,Stéphane Gandour,il y a 2 ans,5.0,,47.3167,5.0167,DIJON,,,,,,,,,,,
4.0,Gendarmerie Nationale 30 bld Maréchal Joffre 21000 DIJON,Fab B,il y a 2 ans,5.0,Btiments plus que vtustes Perso jy vais en visiteur et cest franchement suffisant ,47.3167,5.0167,DIJON,,,,,,,,,,,
5.0,Gendarmerie Nationale 30 bld Maréchal Joffre 21000 DIJON,chanard pastis,il y a 2 ans,5.0,Tres jolie,47.3167,5.0167,DIJON,,,,,,,,,,,
6.0,Gendarmerie Nationale 30 bld Maréchal Joffre 21000 DIJON,Inco Gnito,il y a 2 ans,1.0,Des gendarmes qui se placent  des endroits stratgiques pour faire du bnfice et qui aprs avoir verbalis des pauvres riverains qui ne font rien de mal en prenant un sens semi interdit de 3 mtres semi interdit puisque les ,47.3167,5.0167,DIJON,,,,,,,,,,,
7.0,Gendarmerie Nationale 30 bld Maréchal Joffre 21000 DIJON,Laetitia Blatter,il y a 2 ans,1.0,Les btiments sont particulirement affreux,47.3167,5.0167,DIJON,,,,,,,,,,,
8.0,Gendarmerie Nationale 30 bld Maréchal Joffre 21000 DIJON,Noel Charlopin,il y a 2 ans,4.0,,47.3167,5.0167,DIJON,,,,,,,,,,,
1.0,Gendarmerie Nationale 2 route de Corbigny 23000 GUERET,Louizi,il y a 7 mois,4.0,Les lieux manquent de dcorations mais le personnel est plus accueillant que lon ne limagine,,,GUERET,,,,,,,,,,,
2.0,Gendarmerie Nationale 2 route de Corbigny 23000 GUERET,V Wolfs,il y a 2 ans,4.0,,,,GUERET,,,,,,,,,,,
1.0,Gendarmerie Nationale av Dupré de Loire 26000 VALENCE,Christine K,il y a 11 mois,4.0,,44.9333,4.8917,VALENCE,,,,,,,,,,,
1.0,Gendarmerie Nationale 124 av du général Sarrail 51000 CHALONS EN CHAMPAGNE,Nourdine Chioukh,il y a un an,3.0,Merci pour votre travail et merci de nous faire attendre sous la pluie  ,,,CHALONS EN CHAMPAGNE,139.0,Merci pour votre travail et merci de nous faire attendre sous la pluie  ,,merci pour votre travail merci nous faire attendre sous pluie,travail attendr,1.0,il y a un an,3.0,Merci pour votre travail et merci de nous faire attendre sous la pluie  ,-1.0,autre
2.0,Gendarmerie Nationale 124 av du général Sarrail 51000 CHALONS EN CHAMPAGNE,Anthony Chantier,il y a un an,5.0,Merci pour votre travail,,,CHALONS EN CHAMPAGNE,,,,,,,,,,,
3.0,Gendarmerie Nationale 124 av du général Sarrail 51000 CHALONS EN CHAMPAGNE,renaudet anne laure,il y a un an,5.0,Sympa,,,CHALONS EN CHAMPAGNE,,,,,,,,,,,
1.0,Gendarmerie Nationale 75ter av Marceau Hamecher 82000 MONTAUBAN,lizzie cls,il y a 8 mois,1.0,Font les hypocrites devant moi et mme avec les preuves ils disent  mon pre que je mens alors que non,,,MONTAUBAN,,,,,,,,,,,
2.0,Gendarmerie Nationale 75ter av Marceau Hamecher 82000 MONTAUBAN,Myriam Pernot,il y a un an,1.0,Refusent les procurations alors que cest leur devoir  Merci de votre service public ,,,MONTAUBAN,140.0,Refusent les procurations alors que c est leur devoir  Merci de votre service public ,,refusent les procurations alors que est leur devoir merci votre service public,refusent procur devoir,2.0,il y a un an,1.0,Refusent les procurations alors que c est leur devoir  Merci de votre service public ,-1.0,autre
3.0,Gendarmerie Nationale 75ter av Marceau Hamecher 82000 MONTAUBAN,Julien,il y a un an,1.0,Cambriolage en 2018 voleur retrouver en 2021mais impossible de savoir si les biens eux on t retrouv cool appart tre convoqu au tribunal pour mettre une personne de plus sous les barreaux le reste il s en tape le coquillard,,,MONTAUBAN,,,,,,,,,,,
4.0,Gendarmerie Nationale 75ter av Marceau Hamecher 82000 MONTAUBAN,Ryad Boutiayer,il y a 2 ans,5.0,,,,MONTAUBAN,,,,,,,,,,,
1.0,Gendarmerie Nationale 168 Av Sainte-Marguerite 6000 NICE,"batmurjas ,",il y a un an,5.0,,43.7034,7.2663,NICE,,,,,,,,,,,
2.0,Gendarmerie Nationale 168 Av Sainte-Marguerite 6000 NICE,Coralie Schluter,il y a un an,5.0,,43.7034,7.2663,NICE,,,,,,,,,,,
3.0,Gendarmerie Nationale 168 Av Sainte-Marguerite 6000 NICE,Prota Paquebot,il y a 2 ans,5.0,,43.7034,7.2663,NICE,,,,,,,,,,,
1.0,Gendarmerie Nationale 198 Av Charles de Gaulle 8000 CHARLEVILLE MEZIERES,Karine Fritz,il y a 10 mois,5.0,,,,CHARLEVILLE MEZIERES,,,,,,,,,,,
2.0,Gendarmerie Nationale 198 Av Charles de Gaulle 8000 CHARLEVILLE MEZIERES,Perla Caribe,il y a 2 ans,3.0,,,,CHARLEVILLE MEZIERES,,,,,,,,,,,
3.0,Gendarmerie Nationale 198 Av Charles de Gaulle 8000 CHARLEVILLE MEZIERES,N.IGL,il y a 2 ans,5.0,Au top,,,CHARLEVILLE MEZIERES,,,,,,,,,,,
1.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,Delphine Baldeck,il y a 9 mois,1.0,Accueil tlphonique dplorable et non informant,48.5136,-2.7653,SAINT-BRIEUC,141.0,Accueil telephonique deplorable et non informant,,accueil telephonique deplorable non informant,inform,1.0,il y a 9 mois,1.0,Accueil telephonique deplorable et non informant,1.0,appel_intervention
2.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,lbensd,il y a 9 mois,1.0,,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
3.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,Marc Gledel,il y a 11 mois,1.0,Lors dune festoyade entre ami cest avec stupeur que nous avons vue le majordome de lhtel venir nous chercher ds le dbut des festivits Une fois arriver  lhtel la fouille tait trs intrusive et les chambres lugubres de plus le ,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
4.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,Richard Leblanc,il y a 11 mois,5.0,Je passe juste un petit message pour remercier la gendarmerie de SaintBrieuc de veiller sur notre scurit et je vous souhaite un bon courage  toute la brigade merci  vous,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
5.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,Steve Beyer,il y a 11 mois,5.0,,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
6.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,ilan corouge,il y a un an,5.0,,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
7.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,Tim DKG,il y a un an,1.0,cowboys qui quand le taux dalcoolmie est moins lev quespr refusent de charger les portables manquants de batterie et virent de la caserne sans dire bonne soire Je ne recommande pas,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
8.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,Philippe Renaut,il y a un an,3.0,,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
9.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,Pit Za,il y a 2 ans,5.0,Dabord jai mis une date au hasard avec un autre compte mais franchement bonne ambiance je suis daccord avec le mot qui est pass dans le Tlgramme  gav calme agents de police trs sympa bon ctait pour moins de 1 heure mais quand mme,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
10.0,Gendarmerie Nationale 30 rue de la gare 22000 SAINT-BRIEUC,Valoo,il y a 2 ans,4.0,Voisins sympas dans lensemble  seulement ils aiment bien se faire remarquer quand ils partent de chez eux avec des giropharesPoint ngatif  leur portail fait beaucoup de bruit la nuit quand il rentre de ,48.5136,-2.7653,SAINT-BRIEUC,,,,,,,,,,,
1.0,Gendarmerie Nationale 23 av du général Largeau 79000 NIORT,anthony renaudeau,il y a 11 mois,3.0,,,,NIORT,,,,,,,,,,,
2.0,Gendarmerie Nationale 23 av du général Largeau 79000 NIORT,Cherry Fellazz,il y a un an,1.0,Nassure pas laccueil du public pourtant est ce que a ne serait pas le rle dune gendarmerie  Totalement inutile comme trs souvent,,,NIORT,142.0,N assure pas l accueil du public pourtant est ce que a ne serait pas le role dune gendarmerie  Totalement inutile comme tres souvent,,assure pas accueil public pourtant est que serait pas role dune gendarmerie totalement inutile comme tres souvent,assur total inutil souvent,2.0,il y a un an,1.0,N assure pas l accueil du public pourtant est ce que a ne serait pas le role dune gendarmerie  Totalement inutile comme tres souvent,1.0,appel_intervention
1.0,Gendarmerie Nationale rue Gallois de Fougières 5000 GAP,Gérard Pandore (pandore05),il y a 2 mois,5.0,Un bon service  lcoute,,,GAP,,,,,,,,,,,
2.0,Gendarmerie Nationale rue Gallois de Fougières 5000 GAP,Malet Aymeric,il y a 2 ans,1.0,Cycliste je me suis fait arrter sur la route dAncelle vers 15h10 par lun de vos agents parce que lon roulait  2 de front et que mme si nous nous sommes resserrs rapidement pour laisser le passage 2 cyclistes roulant de front est ,,,GAP,,,,,,,,,,,
1.0,Gendarmerie Nationale 27 rue Massey 65000 TARBES,papayayou,il y a un an,5.0,On y a pass une nuitPoint ngatif  Le service laisse a dsirer luminosit mdiocre espace ,43.23,0.07,TARBES,,,,,,,,,,,
2.0,Gendarmerie Nationale 27 rue Massey 65000 TARBES,Marie-ange Bertin,il y a un an,1.0,,43.23,0.07,TARBES,,,,,,,,,,,
3.0,Gendarmerie Nationale 27 rue Massey 65000 TARBES,Dlasquare,il y a 2 ans,1.0,Nfaste attention tlphonique et surtout trs mauvais humour Vraiment nulle,43.23,0.07,TARBES,,,,,,,,,,,
1.0,Gendarmerie Nationale 25 av Guynemer 66000 PERPIGNAN,Julie HUMEZ,il y a 7 mois,1.0,,42.6986,2.8956,PERPIGNAN,,,,,,,,,,,
2.0,Gendarmerie Nationale 25 av Guynemer 66000 PERPIGNAN,François Lemonnier,il y a 9 mois,1.0,Hier soir aprs Minuit une de nos amies de 19 ans sest perdue dans Argeles seule sans tlphone et alcoolise Apres presque 1h  sa recherche toujours aucune nouvelle Inquiets pour elle apres notamment avoir croiss des individus au ,42.6986,2.8956,PERPIGNAN,143.0,Hier soir apres Minuit une de nos amies de 19 ans s est perdue dans Argeles seule sans telephone et alcoolise Apres presque 1h  sa recherche toujours aucune nouvelle Inquiets pour elle apres notamment avoir croiss des individus au ,,hier soir apres minuit une nos amies ans est perdue dans argeles seule sans telephone alcoolise apres presque recherche toujours aucune nouvelle inquiets pour elle apres notamment avoir croiss des individus,hi perdu seul alcoolis presqu recherch nouvel not individus,2.0,il y a 9 mois,1.0,Hier soir apres Minuit une de nos amies de 19 ans s est perdue dans Argeles seule sans telephone et alcoolise Apres presque 1h  sa recherche toujours aucune nouvelle Inquiets pour elle apres notamment avoir croiss des individus au ,-1.0,autre
3.0,Gendarmerie Nationale 25 av Guynemer 66000 PERPIGNAN,Sheryne.212 0.0,il y a 2 ans,1.0,Jai ete verbalis pour non respect du confinement dans un parc  enfant  avec ma fille  de 4ans que les gens  ct aller au Burger King  Merci pour votre professionnalisme et compassion monsieurs bravo Emmanuel Macron vous remercie,42.6986,2.8956,PERPIGNAN,,,,,,,,,,,
1.0,Gendarmerie Nationale 12 rue Benjamin Franklin 78000 VERSAILLES,Internaute Paris,il y a 11 mois,1.0,Cet aprsmidi 14 juin 2022 un peloton de gendarmes se rendait depuis la caserne  la gare de Versailles Chantiers jai remarqu que le dernier de peloton se dandinait un peu en passant devant moi Aprs le passage du groupe un remugle ,48.8053,2.135,VERSAILLES,,,,,,,,,,,
2.0,Gendarmerie Nationale 12 rue Benjamin Franklin 78000 VERSAILLES,Alex 78,il y a 11 mois,5.0,Jy suis alle aujourdhui pour valider ma procuration pour les votes du 12 et 19 juinJai t trs bien accueillie par deux jeunes gendarmes adorables je vous remercie pour votre accueil,48.8053,2.135,VERSAILLES,,,,,,,,,,,
3.0,Gendarmerie Nationale 12 rue Benjamin Franklin 78000 VERSAILLES,Titan The Reaper,il y a un an,1.0,Venu me chercher tt le matin Le chauffeur ntait pas trs cordial Arriv a la chambre le lit tait dur et le chauffage dfaillant Les animateurs posent des tas de questions personnelles je ne recommande pas,48.8053,2.135,VERSAILLES,,,,,,,,,,,
